epoch,baseline_train_loss,baseline_train_acc,baseline_val_loss,baseline_val_acc,pruned_train_loss,pruned_train_acc,pruned_val_loss,pruned_val_acc
257,0.17101494792938232,94.458,0.5124549842357635,84.69,0.18751525184631349,93.888,0.3517146323919296,88.84
258,0.17515605778217316,94.224,0.494760895717144,84.61,0.18582826457500456,93.982,0.36842421125769614,88.46
259,0.17082023631572724,94.434,0.3352699788272381,89.2,0.18248937881469726,94.098,0.5266838249921799,83.48
260,0.1658117761516571,94.616,0.33084503308534624,89.81,0.18127400620937348,94.076,0.40888945477604866,86.97
261,0.16704696537971497,94.578,0.3093886718094349,90.08,0.18121787434101105,94.078,0.3771808375954628,87.86
262,0.16931119388103485,94.48,0.4718525402665138,85.69,0.18215085309028625,94.14,0.41011541291475295,87.18
263,0.16763806513786317,94.572,0.41608601705431936,86.9,0.17712246954917907,94.324,0.3663440764188767,88.5
264,0.166129609375,94.588,0.4241360515475273,86.99,0.18261086053848266,94.106,0.37372554829120636,87.99
265,0.1656109860420227,94.66,0.3447247395992279,89.13,0.18304556462287902,93.978,0.49585458507537844,84.38
266,0.16361608801841737,94.702,0.42307207098007205,87.07,0.17781149724006654,94.226,0.39555623390674594,87.67
267,0.16234544956684113,94.716,0.394884624171257,87.53,0.1803142123889923,94.202,0.3607544484376907,88.26
268,0.16078408272504807,94.748,0.35706550167798995,88.86,0.1765753345298767,94.266,0.4783859013080597,84.87
269,0.1578970850276947,94.986,0.4231670026063919,87.02,0.1772302450466156,94.232,0.4018618255138397,87.58
270,0.16627869807243348,94.656,0.5392058405637741,84.07,0.17308964483261108,94.364,0.44199513915777205,86.29
271,0.1610739556789398,94.77,0.3858153857946396,87.57,0.17909373706817627,94.198,0.450899076628685,85.78
272,0.1585355857563019,94.9,0.3890302876353264,87.8,0.17341403477191925,94.474,0.3633885018646717,87.94
273,0.16421078226566316,94.686,0.44109869215488434,86.57,0.16784646178722382,94.534,0.45850338361263276,86.04
274,0.1546470729827881,95.072,0.3252286677479744,89.76,0.1690641468644142,94.51,0.33171657170057295,89.58
275,0.1537415638446808,95.094,0.4139337277173996,87.32,0.17007005612373352,94.54,0.4064190886974335,87.12
276,0.15992421359539033,94.836,0.3800569197535515,88.25,0.16945214992761612,94.604,0.37799597071409224,88.17
277,0.15760415546894074,94.816,0.33421720569729807,89.41,0.16971768494606018,94.498,0.41768808522224427,87.0
278,0.15747907096385955,94.926,0.37353318439126015,88.46,0.16570383122444152,94.728,0.3223977974295616,89.86
279,0.15187307003974915,95.118,0.4456181433081627,86.61,0.1728007758140564,94.358,0.36866655200719833,88.51
280,0.15043119591712953,95.108,0.356428901219368,89.44,0.16695250082015992,94.524,0.43206727700829506,87.23
281,0.15421210915088654,94.898,0.34774348686933515,89.19,0.1670249750328064,94.604,0.4741941328525543,84.74
282,0.15109042779445647,95.074,0.35967963273227216,88.58,0.16705935611724854,94.514,0.36076620820760724,88.57
283,0.1501833456659317,95.034,0.4444829006493092,87.06,0.16208402696609497,94.852,0.40287016139030457,87.64
284,0.1492084754371643,95.068,0.45740431497097017,85.87,0.16722399075508118,94.632,0.384415521222353,87.63
285,0.1490797617816925,95.168,0.419898707652092,86.8,0.15977271276473998,94.774,0.34462671435773373,89.35
286,0.14568685841560364,95.31,0.36814723066091537,88.75,0.1641922924375534,94.744,0.3515243223786354,88.75
287,0.14582635140419006,95.248,0.3753335929453373,88.56,0.15469921179771423,95.042,0.3783289646267891,88.17
288,0.14402324810028075,95.392,0.3460390911221504,89.29,0.16428060589790344,94.684,0.3954184123516083,87.58
289,0.14670501695871352,95.27,0.42641036346554756,86.89,0.15468661175251008,95.098,0.378896682959795,88.21
290,0.14080352161884307,95.474,0.36131975664496424,88.83,0.15533704297065734,95.034,0.40398508177995684,87.21
291,0.14241639972925185,95.342,0.3295366750359535,89.87,0.15789562705039978,94.924,0.39749068259596826,87.99
292,0.13542958633422852,95.73,0.4240426334142685,87.37,0.15354421646595,95.084,0.3953255649745464,88.13
293,0.14397238444805147,95.344,0.44436737468242643,86.41,0.1509420670080185,95.22,0.4003714624524117,87.53
294,0.1386886565589905,95.558,0.34763932781815526,89.22,0.1590377303647995,94.954,0.4016188125371933,87.84
295,0.13906674760818483,95.54,0.41250094242095947,87.77,0.14929079436779022,95.274,0.37507960467338564,88.23
296,0.14130175216674803,95.44,0.3445433420777321,89.61,0.15255816306114198,95.202,0.34509862639307975,89.36
297,0.14258502707481385,95.426,0.33793130497932433,89.56,0.14233767738819122,95.506,0.347667722260952,89.21
298,0.14568859175205232,95.366,0.36273717738986017,89.14,0.1507830813860893,95.13,0.39263321487903596,87.68
299,0.13538439965724944,95.66,0.4054580219864845,87.14,0.1502436066055298,95.178,0.36559314426183703,88.65
300,0.1277884880924225,95.966,0.5622333201527595,84.02,0.14740060966968535,95.318,0.33744702625870704,89.67
301,0.13875297359466554,95.524,0.34632359343767166,89.44,0.14870300218582153,95.234,0.3700997968375683,88.85
302,0.1351973883008957,95.556,0.34762586205005647,89.3,0.14774399916648864,95.346,0.3348295252203941,89.81
303,0.12855428009986877,95.924,0.3185827719509602,90.35,0.14637152192115785,95.306,0.4432764813184738,86.54
304,0.13430020974636078,95.592,0.5263956095576287,84.43,0.14780476340293885,95.28,0.3890342519044876,87.92
305,0.12816944382667542,95.984,0.37257785367965696,88.75,0.14151821555614472,95.442,0.3408251973748207,89.47
306,0.12545693954467774,95.962,0.32341900280714037,90.5,0.1423419844341278,95.49,0.312202437376976,90.21
307,0.12574819115638733,95.978,0.39428472058176994,88.28,0.1430928513145447,95.436,0.3610461059510708,89.11
308,0.12760069382190703,95.914,0.34445238904953,89.51,0.13975568541049957,95.51,0.4150033815383911,87.33
309,0.1287357843351364,95.908,0.37747218289375306,88.57,0.13777986332416534,95.548,0.3733617659151554,88.29
310,0.13212845293045045,95.696,0.39837013256549836,88.01,0.1358846032476425,95.628,0.3392068222761154,89.51
311,0.11918034691810608,96.242,0.3537573366224766,89.46,0.1382627770280838,95.644,0.35979580417871476,89.04
312,0.1241177661395073,95.994,0.3367944354712963,89.8,0.13154171940803527,95.92,0.3481029561281204,89.54
313,0.12210364338040351,96.116,0.35756148275136945,89.2,0.1391117109823227,95.56,0.38838690529465675,88.34
314,0.12143686717748642,96.13,0.319483055460453,90.51,0.13802632323265077,95.608,0.3049513652294874,90.53
315,0.12035753643035889,96.19,0.3801803873419762,88.9,0.13172951469421387,95.818,0.30706020982265475,90.73
316,0.11491653086662293,96.412,0.3499031721174717,89.22,0.13269621273994445,95.774,0.3674208026766777,88.65
317,0.11982411608219147,96.166,0.28787384988069536,91.07,0.13790028919458389,95.564,0.34212413868308067,89.79
318,0.11641655276298522,96.234,0.40771273238658906,87.84,0.12461165734291077,96.102,0.410389843416214,87.55
319,0.11883569093704224,96.212,0.3120176611930132,90.75,0.13386843168258666,95.716,0.4532215939760208,86.84
320,0.11870220095634461,96.236,0.4912278559267521,85.81,0.1283425469493866,95.982,0.40519903015196324,87.53
321,0.1145716101193428,96.4,0.4597645381331444,86.71,0.1303874245786667,95.896,0.3276218253970146,89.93
322,0.11471516516208649,96.358,0.3861961150527,88.49,0.12489125730991364,96.08,0.4039221336603165,87.98
323,0.11444874556064606,96.41,0.3725745900094509,89.34,0.12337097877502441,96.13,0.38259356788396837,88.28
324,0.11204008851051331,96.484,0.4423685800909996,87.06,0.12189413564205169,96.154,0.342459101241827,89.9
325,0.11490781876087189,96.416,0.3257284475415945,90.22,0.12287383612632752,96.122,0.35976019473075865,88.88
326,0.11073267021417618,96.536,0.29554132767915725,91.16,0.1278613080382347,96.034,0.30096404232382773,90.88
327,0.10214551923751831,96.774,0.33626514882445335,89.76,0.1188739071559906,96.194,0.42843109765052795,87.48
328,0.1082230549788475,96.576,0.3273402701377869,90.16,0.12141536102294923,96.104,0.31995150386095045,90.16
329,0.10770768167495727,96.582,0.3198698078900576,90.54,0.11828192633152008,96.31,0.32828091727495196,89.95
330,0.10959441404342651,96.516,0.35706674656271936,89.34,0.11624039420127869,96.332,0.3066842837691307,90.47
331,0.10360005854606628,96.72,0.3344687675386667,90.08,0.1186222476387024,96.212,0.3624858457237482,89.37
332,0.10402453370094299,96.764,0.2912045276522636,91.33,0.11219148047447204,96.498,0.39200465106368065,88.45
333,0.104180852394104,96.696,0.36037643612623216,89.37,0.11399765235900879,96.52,0.31488118015229705,90.16
334,0.10369753180980683,96.736,0.4036503059566021,88.32,0.11574809708356858,96.35,0.33655753541886807,89.68
335,0.10470234368801117,96.706,0.29834583341479304,91.09,0.11229559257030487,96.484,0.4214698816359043,87.59
336,0.10125569669723511,96.856,0.3362359971553087,90.01,0.11459295778751373,96.342,0.30483828241229055,90.28
337,0.10136811897754669,96.818,0.29271500726342203,91.05,0.10947697167396546,96.576,0.3133983910262585,90.91
338,0.09857335609436035,96.944,0.3304385579675436,89.93,0.11026304231643677,96.516,0.33772929544448854,89.84
339,0.09308746267199516,97.168,0.3461261678814888,90.13,0.10993497699856758,96.668,0.35649399021863937,89.75
340,0.09087157613277436,97.244,0.33299748721718786,90.07,0.10750299395561218,96.626,0.3778768641024828,89.22
341,0.09732127247810364,97.012,0.33496793760061266,90.39,0.10728499103784561,96.668,0.32936907764673234,90.27
342,0.09625500380277634,96.964,0.3145428582787514,90.77,0.10728040424346924,96.626,0.46196068847775457,86.44
343,0.09413592005729675,97.152,0.3495189973831177,90.16,0.10600443499565125,96.706,0.3103392241835594,90.75
344,0.09739057267189026,97.06,0.3083856453150511,90.89,0.10575814332723618,96.758,0.3096172935783863,91.08
345,0.09298773468017578,97.178,0.4095838027358055,88.65,0.10291934436798096,96.926,0.34313714111447335,90.15
346,0.08893893640041352,97.298,0.29679678710997104,91.11,0.09366969560623169,97.114,0.34053076783418657,90.03
347,0.0850403419971466,97.482,0.3123561963498592,90.85,0.10055394137859344,96.862,0.3210338918149471,90.63
348,0.08829009541511536,97.284,0.33592840378284455,90.44,0.10122605631351471,96.834,0.398497441393137,88.42
349,0.08987145073890686,97.218,0.3398016346499324,90.28,0.0965320349085331,97.034,0.32576943100094796,90.65
350,0.09066666801929474,97.232,0.32795869812965395,90.67,0.09643602679491044,97.102,0.3256236165046692,90.23
351,0.08909295451879501,97.314,0.3283691631257534,90.34,0.089553801779747,97.354,0.37232304337620736,89.09
352,0.08683274052143097,97.368,0.3407162659883499,89.99,0.09601102571964264,97.068,0.3283868087351322,90.49
353,0.07933455093860627,97.636,0.32496473929584024,90.37,0.09317059320449829,97.174,0.3001197835862637,91.38
354,0.08557069149017334,97.324,0.3436066710948944,89.91,0.09219901979923248,97.244,0.3315290040373802,90.37
355,0.08137518375396728,97.5,0.3787585611760616,89.15,0.0930189334845543,97.14,0.3179363240659237,90.78
356,0.08745594139933587,97.246,0.34098771123588084,90.19,0.09421926996707916,97.132,0.3049641038388014,91.04
357,0.07764420801639557,97.624,0.36172757915854453,89.76,0.09144672235488892,97.184,0.39729340579509737,88.6
358,0.07500419871807099,97.738,0.294157253664732,91.72,0.09591855981349945,97.036,0.32332589477598667,90.71
359,0.0799820593738556,97.626,0.3184322372481227,90.81,0.08581004412651062,97.378,0.320709233891964,90.72
360,0.07698116019010544,97.63,0.3078666009783745,91.2,0.09132141150951385,97.242,0.3185725699096918,90.69
361,0.07828785502433777,97.628,0.3414503041952848,90.5,0.08911123959541321,97.32,0.3401417537868023,90.08
362,0.07491752669811248,97.732,0.29071494617462157,91.87,0.08595153247356414,97.416,0.33654223064780237,90.08
363,0.07693652133703231,97.67,0.3229101021647453,90.86,0.08411588737726211,97.448,0.33652348153591155,90.12
364,0.06926760038614273,97.97,0.3128659073486924,91.05,0.08285230061531067,97.518,0.3325350036919117,90.43
365,0.07579211611747742,97.69,0.30100166014432905,91.37,0.08253592412471772,97.47,0.3736650008916855,89.47
366,0.06971893800735474,97.828,0.3548219934165478,90.07,0.08135776620864868,97.592,0.3160767967402935,90.81
367,0.06626972458362579,98.086,0.30709548602551223,91.38,0.08010756604194641,97.646,0.3392750609844923,90.49
368,0.07431069147109985,97.722,0.352438805270195,89.9,0.08228572052955628,97.506,0.37802114777565005,89.43
369,0.07160611394643783,97.854,0.31908685354590416,90.84,0.07945603542804718,97.602,0.32765862947702407,90.53
370,0.06494980803728104,98.064,0.3583336449086666,90.23,0.08244467633247375,97.538,0.3183653490126133,90.5
371,0.06864930099606514,97.992,0.28740501015782355,92.02,0.07643337597608567,97.702,0.34637259058654307,90.44
372,0.06645393058776855,97.978,0.31461444997340443,91.29,0.07549045336961746,97.786,0.33036517486572264,90.73
373,0.06758584027528763,97.956,0.35262474098205565,90.35,0.07115705631494522,97.894,0.344743620878458,90.24
374,0.0632617491531372,98.094,0.3505546443104744,90.29,0.07195487302303315,97.898,0.31649654577970504,91.14
375,0.06329391613483429,98.15,0.3623241995573044,89.97,0.0741081468629837,97.77,0.30750243375897407,91.08
376,0.06541619397163391,97.996,0.31388665621876716,91.16,0.0700243685233593,97.906,0.2856683810442686,91.56
377,0.057339297955036166,98.342,0.2940549361795187,91.81,0.06955573552370072,97.956,0.3413063847243786,90.04
378,0.0604742395067215,98.244,0.32990786224752666,91.18,0.06781342101097107,98.036,0.29779716557860375,91.53
379,0.06090248595237732,98.218,0.32731615935862063,91.12,0.06983251224994659,97.95,0.2718183156400919,92.11
380,0.060237394816875456,98.194,0.2939659960657358,91.99,0.06965676062464714,98.0,0.33793016643375157,90.56
381,0.0518964821267128,98.496,0.2934419438958168,92.05,0.06477695379734039,98.132,0.30831800786852837,91.24
382,0.056895558495521546,98.356,0.3009872322410345,91.96,0.06872428045272827,98.02,0.3741827971160412,89.43
383,0.055557118587493896,98.384,0.31330722866356375,91.39,0.06801856807947158,98.01,0.2663922697171569,92.23
384,0.057959638661146166,98.296,0.3344332502901554,90.99,0.06507814232826233,98.082,0.32127586877346037,91.04
385,0.0533787985599041,98.462,0.2883109302729368,92.33,0.06480879855155945,98.108,0.31663885973095895,91.34
386,0.05161598346948624,98.564,0.29814659291356804,91.91,0.06249567519903183,98.218,0.3419458734706044,90.55
387,0.053042845544815066,98.566,0.29908828993290665,91.79,0.06008022685050964,98.292,0.32266224895566703,91.04
388,0.05453074573516846,98.38,0.3479771457463503,90.3,0.058582305403351784,98.37,0.3015364683449268,91.8
389,0.0484078759264946,98.65,0.3332489385604858,91.23,0.05814038374900818,98.388,0.28566784045398236,92.04
390,0.0530846897816658,98.472,0.3360707437604666,91.15,0.05595153593540192,98.424,0.29034959313869474,92.12
391,0.05042557485818863,98.572,0.2809287723243237,92.43,0.05796344697952271,98.358,0.27938523212075234,92.19
392,0.046434014418125155,98.694,0.3157803169682622,91.57,0.05415301023364067,98.556,0.2830149967268109,92.16
393,0.046180341042876244,98.708,0.326947268410027,91.21,0.05405754588603973,98.532,0.28477117835879323,92.02
394,0.043971120030879975,98.804,0.2861008248701692,92.27,0.05338443987369537,98.574,0.3201562534987927,91.1
395,0.041800532913804055,98.892,0.3264264351502061,91.34,0.051215447735786436,98.606,0.2891804467648268,91.94
396,0.04309759074687958,98.788,0.3000561368137598,91.9,0.050898713722229004,98.642,0.27329172044992445,92.4
397,0.040722323632836344,98.944,0.29634604944586757,91.94,0.050236943373680114,98.64,0.29155702297985553,92.24
398,0.043104097907841206,98.842,0.28389303940832616,92.55,0.047459330677390096,98.71,0.2793079667687416,92.48
399,0.04004537694454193,98.986,0.3115586740925908,91.79,0.0451620238673687,98.786,0.3081945742368698,91.57
400,0.035098956075906754,99.172,0.2967014022424817,92.56,0.04619419202804565,98.778,0.2969298391133547,91.86
401,0.03749569004178047,99.068,0.29070347886383535,92.48,0.04594365721821785,98.84,0.30335505625605586,91.75
402,0.039536555581092835,98.966,0.29011629551202056,92.24,0.041792798676490786,98.934,0.30426249666810035,91.83
403,0.04028968526244164,98.92,0.2720774824604392,92.87,0.04208953931093216,98.93,0.29412864101082087,92.18
404,0.03410175776481628,99.14,0.2996329163864255,92.33,0.04488518879890442,98.824,0.2899153063327074,92.44
405,0.03577042109847069,99.082,0.27379382596462964,92.78,0.04218363200187683,98.908,0.2751877111196518,92.78
406,0.032587417657375335,99.18,0.2939187083184719,92.45,0.04528806634247303,98.786,0.25586971248537305,92.95
407,0.03637312797188759,99.084,0.3105065975099802,91.89,0.03973207037448883,98.994,0.2918351946860552,92.06
408,0.0326471730875969,99.222,0.2788194518506527,92.79,0.04080002935528755,98.962,0.2891978520199657,92.08
409,0.03432512643814087,99.14,0.2663969469830394,92.94,0.038360283176898956,99.036,0.2646301538825035,93.14
410,0.03232769750356674,99.206,0.2762221455693245,92.88,0.034126679073572155,99.208,0.28684010193496945,92.57
411,0.027624131699204444,99.384,0.266778568059206,93.0,0.03502797095537186,99.16,0.29877107453644275,92.32
412,0.03237945095300675,99.206,0.28097464540451766,92.75,0.03627911757230759,99.106,0.28237837167680263,92.4
413,0.028179098982810975,99.338,0.2925694017738104,92.56,0.03490835215091705,99.124,0.26390152999162675,93.21
414,0.02879403678417206,99.344,0.28426287227123975,92.81,0.03372359108269215,99.216,0.2830424907892942,92.8
415,0.02542808562397957,99.452,0.2669831438019872,93.32,0.03238334085702896,99.254,0.2912962848752737,92.21
416,0.024613381884098052,99.468,0.26155464679300783,93.53,0.032219267160594464,99.292,0.27219324161559344,92.98
417,0.027531176228523253,99.402,0.2661928793117404,93.29,0.029075139780044557,99.372,0.30960248346626756,92.17
418,0.025092835540771484,99.498,0.27519027865827084,92.97,0.031304444093704226,99.272,0.28915178039073947,92.53
419,0.02248187900364399,99.528,0.2937431596234441,92.76,0.02810187083721161,99.386,0.2480855613231659,93.53
420,0.01945731354355812,99.654,0.270984058354795,93.07,0.02966303026676178,99.334,0.28112182933539154,92.88
421,0.0234825637114048,99.496,0.2739793318912387,93.31,0.025159703206419946,99.468,0.27996912925690415,92.86
422,0.021771130893230437,99.542,0.2683509392559528,93.2,0.028113269205093383,99.382,0.27076155388355255,92.91
423,0.023722809295654297,99.51,0.2595735810831189,93.41,0.02846472513794899,99.368,0.2681262529656291,93.05
424,0.02424363885998726,99.51,0.3097083052933216,92.49,0.025480301818847657,99.476,0.278264305716753,92.72
425,0.02202084582746029,99.544,0.2675641695529222,93.26,0.02366645543038845,99.554,0.2617950674802065,93.46
426,0.02159672564148903,99.558,0.2956434892401099,92.65,0.023657562240362168,99.514,0.25485270307809116,93.6
427,0.019980123458504678,99.63,0.2948689141824842,92.77,0.024243140623569488,99.542,0.25158408514112235,93.58
428,0.017843478558063508,99.69,0.26119929482489823,93.47,0.019852242562174795,99.656,0.25996910246014593,93.5
429,0.01728790885746479,99.706,0.2607807851523161,93.7,0.01869274270772934,99.698,0.26270922162532806,93.19
430,0.016055819608569145,99.732,0.24997328944653271,93.93,0.021026419883966446,99.664,0.24062657082378863,93.78
431,0.014892093012332916,99.79,0.25521995316892865,93.78,0.019826729509830474,99.682,0.2523648033127189,93.63
432,0.014509436610341072,99.772,0.25183635186254977,93.77,0.019565104101896286,99.684,0.2564328180104494,93.72
433,0.015404927119016648,99.76,0.2628306318804622,93.55,0.017515435482859613,99.74,0.25853313840180636,93.64
434,0.013457701551616193,99.858,0.2589543614000082,93.81,0.017460956916809083,99.732,0.2509962185814977,93.78
435,0.013795846890807152,99.82,0.25460560635775326,93.82,0.018238569593727588,99.734,0.2632256672486663,93.59
436,0.013348784607350827,99.826,0.2617522488832474,93.76,0.01717755858451128,99.75,0.2614287818148732,93.61
437,0.012883477569818497,99.838,0.2493043741822243,93.91,0.01567647325575352,99.812,0.25374820499271156,93.75
438,0.01255077191144228,99.858,0.24677579437196254,94.17,0.016321006756424904,99.758,0.2478440997108817,93.89
439,0.01283305355489254,99.854,0.2491898617193103,93.92,0.015184105298519135,99.822,0.2525606996074319,93.95
440,0.011323401143252849,99.902,0.24553393720537425,94.05,0.01654313065648079,99.76,0.2507617088794708,93.95
441,0.011469450726509095,99.896,0.24656141849160193,94.29,0.01513265479683876,99.802,0.2449418014883995,94.09
442,0.011888248317837715,99.88,0.2566167264208198,93.99,0.014700136842131615,99.824,0.25021651434749365,93.89
443,0.011411704111099243,99.886,0.24899931327849625,94.12,0.014631605385541917,99.814,0.25054064360260964,93.77
444,0.011003751390576362,99.906,0.2417249833598733,94.26,0.015463121184110641,99.8,0.23794248669296503,94.12
445,0.010199419022202491,99.942,0.24883857804387807,94.16,0.012828493657708167,99.892,0.24571916250884532,94.15
446,0.010827746739387512,99.906,0.248475781083107,94.12,0.012824429692924022,99.892,0.24902468151301146,94.01
447,0.010356998275518418,99.94,0.2469105780914426,94.16,0.012134865591824055,99.916,0.24903289470076562,93.99
448,0.010420341846644879,99.92,0.24750849106907843,94.36,0.012073774884343148,99.902,0.2462870481148362,94.25
449,0.010292309496402741,99.932,0.25185066282600166,94.28,0.011537610012292861,99.93,0.24935715693086385,94.26
450,0.011405339242219925,99.888,0.2566937419638038,94.0,0.011921760379076003,99.9,0.23725740012973548,94.5
451,0.010993473977446556,99.91,0.25371431418955326,94.07,0.01155482469201088,99.908,0.24764065065532923,94.26
452,0.01076028723835945,99.91,0.24207326273620128,94.47,0.01143971952855587,99.93,0.24603696466833352,94.21
453,0.010459719352126121,99.918,0.24669890032559633,94.23,0.011138794957697392,99.948,0.23850532498657703,94.37
454,0.009663496658504009,99.96,0.24721823715269567,94.4,0.011193156178593636,99.924,0.2382152607679367,94.5
455,0.009257140592336654,99.95,0.24945915744006633,94.02,0.010825780342817306,99.94,0.2341542838603258,94.52
456,0.009079797093868256,99.956,0.24885935930013656,94.4,0.010767281943261623,99.948,0.2347019897595048,94.45
457,0.00912298579633236,99.954,0.24496600750088693,94.51,0.010779471049308776,99.952,0.2366591462686658,94.51
458,0.009090281382203103,99.952,0.25360688447207214,94.26,0.011163022600412369,99.944,0.23730980980098249,94.51
459,0.009086054745912552,99.954,0.24737949555814268,94.33,0.010596782668828963,99.954,0.23539371720552443,94.41
460,0.00903442315787077,99.956,0.24678114486336708,94.44,0.010377976042628289,99.966,0.2369687602519989,94.36
461,0.008839901064038277,99.98,0.24528192643672228,94.47,0.010754730284810067,99.938,0.23784477029293777,94.45
462,0.009090934643149376,99.958,0.24319881246984004,94.5,0.010156560798287391,99.964,0.2349811176598072,94.56
463,0.008342415793538093,99.982,0.24197089938372374,94.51,0.009919952434897423,99.97,0.24081271587312222,94.39
464,0.008438994497060776,99.986,0.243042113083601,94.45,0.010216312991976739,99.95,0.23890666409432887,94.51
465,0.008697794302105903,99.966,0.24212174117565155,94.56,0.010177954785823822,99.964,0.23753688312470914,94.57
466,0.00857707966864109,99.974,0.24150973370969295,94.49,0.01013141306579113,99.966,0.23544883586913348,94.53
467,0.008476691899001599,99.976,0.24394011982083322,94.36,0.009744395355582237,99.968,0.23625913690030576,94.38
468,0.008203898619413376,99.988,0.24176116089224817,94.4,0.009669375425875187,99.968,0.2352719562917948,94.63
469,0.008213732964992523,99.982,0.24298626598268747,94.55,0.009677352300286293,99.974,0.2366786655008793,94.59
470,0.008218481921553611,99.988,0.24092105897068977,94.5,0.009762545257806779,99.968,0.2380488074094057,94.64
471,0.008476142643690109,99.978,0.2444100700855255,94.6,0.00965473527610302,99.982,0.23619952465891839,94.55
472,0.008329589688181878,99.976,0.23945293864756823,94.53,0.009472736902236939,99.978,0.23941369434446097,94.47
473,0.008286106291413306,99.988,0.24064632524996996,94.55,0.009631122980713844,99.972,0.23947372003793715,94.57
474,0.008403106355071068,99.972,0.24285528058856726,94.5,0.009812508651912213,99.964,0.23598540913909674,94.6
475,0.00824409929484129,99.986,0.2432762738570571,94.46,0.009727532029151916,99.972,0.23949615734815596,94.53
476,0.008396242263317108,99.98,0.24055619052350521,94.56,0.009545446430444717,99.98,0.23492992265820503,94.74
477,0.00809425081551075,99.996,0.24450681360960005,94.46,0.009541910599470139,99.968,0.2407228242188692,94.61
478,0.008109684382677078,99.984,0.2409282246798277,94.51,0.009709313641786576,99.976,0.2363520475536585,94.56
479,0.00812696546971798,99.984,0.24265499555319547,94.6,0.00954351325303316,99.968,0.23958841341137885,94.56
480,0.007893955660462379,99.988,0.24057023348510265,94.6,0.009630934235453605,99.974,0.239195261721313,94.54
481,0.008030826511979103,99.988,0.24189685935080052,94.69,0.009519403920769692,99.978,0.23417756308615206,94.67
482,0.008187849197983741,99.978,0.2423085244089365,94.57,0.009314245859384536,99.984,0.23286339201182127,94.68
483,0.00831303283214569,99.984,0.24128934953659772,94.63,0.009433592652082443,99.98,0.23424356930702925,94.58
484,0.00812518966883421,99.986,0.2412168179795146,94.52,0.009257954406142235,99.984,0.2352636480152607,94.59
485,0.007993856055140495,99.992,0.24048133438527583,94.56,0.009321374769806863,99.982,0.23638796966671943,94.61
486,0.008103921620845795,99.984,0.24269493910223244,94.6,0.009522384970784187,99.972,0.23423114276975393,94.68
487,0.008230254243016244,99.976,0.23914844845086336,94.65,0.009610884228348732,99.974,0.2379011474058032,94.57
488,0.008181706725656986,99.984,0.24297765278369188,94.57,0.009110993267893792,99.986,0.23439849226921797,94.6
489,0.00785354099959135,99.986,0.23972126654982567,94.62,0.009293414039611817,99.986,0.23658454086333514,94.6
490,0.008025742136538028,99.988,0.23941356617212295,94.62,0.009185302778482438,99.986,0.2362145391345024,94.61
491,0.00785677449285984,99.996,0.24089361425489186,94.66,0.009337430526614189,99.982,0.2351202742740512,94.67
492,0.007952525248527527,99.994,0.24131193632334472,94.66,0.009300010623335839,99.986,0.2356596954420209,94.64
493,0.008076793371140957,99.992,0.24043904899656773,94.68,0.009240616499781609,99.988,0.23485656684339046,94.63
494,0.007934478538632392,99.984,0.24224592878669501,94.55,0.009373313468694687,99.978,0.23727247720509767,94.63
495,0.008121423357725144,99.986,0.23843992350697518,94.58,0.009346500351428986,99.978,0.23600446046590806,94.67
496,0.007921482649445534,99.988,0.2385959084138274,94.66,0.009294944963753224,99.986,0.23395820829421282,94.75
497,0.008058450857400893,99.992,0.24012962522655726,94.64,0.009381195457279681,99.978,0.2359034541592002,94.6
498,0.007758662908673286,99.992,0.24058419016748667,94.64,0.009407045818567276,99.982,0.2365830432444811,94.63
499,0.0081900924295187,99.984,0.24153565581440925,94.63,0.009222592006027699,99.982,0.2336968041062355,94.65
